time_id,AIC,BIC,converged,stationary,alpha,beta
27457,53.02593580817525,56.5661868136863,True,True,2.6169179684428457e-14,0.545291706167305
4902,51.360695892692874,54.90094689820393,True,True,1.339204940524423e-10,0.8835982495758644
1209,38.825586765375434,42.36583777088648,True,True,0.8577666016296899,0.0
13187,46.203639940891726,49.74389094640278,True,True,0.0,0.7910185158071135
12584,27.554588246955785,31.094839252466834,True,True,0.0,0.565963459243248
3406,52.46989671080903,56.010147716320084,True,True,0.2592532632714716,6.183234794605059e-14
8607,46.07862696627093,49.618877971781984,True,True,0.0,0.9738389962044698
29337,53.3986472544879,56.93889825999895,True,True,3.9021598366069726e-14,0.9853703367463817
4844,57.82885469950891,61.36910570501996,True,True,0.0,0.5256331549741515
32611,67.05570329296098,70.59595429847204,True,True,6.876078113178438e-12,0.9889040026505743
3373,54.56209104487758,58.102342050388636,True,False,0.0,1.0
3536,46.04458705648001,49.584838061991064,True,True,0.0,0.48373752663799097
5305,38.408981274000766,41.94923227951181,True,True,7.297911064499317e-15,0.9668561534753265
21988,46.19022471839681,49.730475723907865,True,True,1.9663991329975593e-16,0.7633052396862899
1191,42.81771799960155,46.3579690051126,True,False,0.0,1.0
11151,46.587746794473844,50.1279977999849,True,True,0.7984425279914164,0.0
1744,51.755086791282785,55.29533779679384,True,False,0.0,1.0
32639,47.922350817245324,51.462601822756376,True,True,0.20690226170255327,6.456130587837412e-14
23201,49.662422739460524,53.20267374497158,True,True,8.3770702084862e-16,0.9337973470478297
1135,39.796043610556225,43.33629461606728,True,True,0.9605157901565875,0.0
23652,48.04047352875327,51.58072453426432,True,True,0.0,0.9659008089340716
3601,47.067023278939125,50.60727428445018,True,True,2.3124586842691083e-14,0.9512139554944729
709,49.7929044580079,53.33315546351895,True,True,2.3378049978645376e-16,0.6782352504560009
31601,31.09290670153839,34.63315770704944,True,True,0.0,0.0
14836,60.567469906731816,64.10772091224287,True,True,2.3731364042188995e-16,0.5955959909160508
28770,47.172229606912,50.71248061242305,True,True,0.0,0.837550496784074
28745,54.39210002251989,57.93235102803094,True,True,1.5017541185348921e-12,0.9484390412432651
15904,57.93389353013571,61.474144535646765,True,True,0.0,0.9339074186254737
207,38.5571008060098,42.09735181152085,True,False,0.0,0.9999999999999973
487,32.88265066642147,36.42290167193252,True,False,3.921390147989205e-12,0.9999999998404179
